Kontakt_Id;Kennzeichen;Datum_ez;Datum_hu;Km_stand;Letzter_besuch;Kontakt_Name
10012;HH-YB 73;21.06.2000;01.06.2001;4510;01.09.2000;Markus Malerei Schulze
10012;HH-ML 191;21.10.1999;01.12.2000;5210;01.02.2000;Markus Malerei Schulze
10012;HH-MV 393;05.12.2000;01.12.2001;19390;01.03.2001;Markus Malerei Schulze
10012;HH-RK 183;26.02.2004;01.02.2005;5117;01.04.2004;Markus Malerei Schulze
10012;HH-LH 116;05.11.2002;01.11.2003;19983;01.05.2003;Markus Malerei Schulze
10012;HH-HP 763;21.04.1999;01.04.2000;43280;01.01.2000;Markus Malerei Schulze
10012;HH-IQ 985;13.10.1999;01.10.2000;23210;01.04.2000;Markus Malerei Schulze
10012;HH-ER 933;27.07.1999;01.07.2000;16256;01.02.2000;Markus Malerei Schulze
10012;HH-HD 491;06.10.2000;01.10.2001;19299;01.04.2001;Markus Malerei Schulze
10012;HH-CY 854;01.04.2004;01.04.2006;23189;01.08.2004;Markus Malerei Schulze
10012;HH-KL 68;20.02.2001;01.03.2002;852;01.06.2001;Markus Malerei Schulze
10012;HH-HV 849;12.01.2004;01.01.2007;13360;01.04.2004;Markus Malerei Schulze
10012;HH-VV 648;12.10.2002;01.10.2006;12060;01.05.2003;Markus Malerei Schulze
10012;HH-SO 294;23.09.1999;01.09.2000;22210;01.03.2000;Markus Malerei Schulze
10012;HH-VO 106;05.10.1999;01.10.2000;0;01.01.2000;Markus Malerei Schulze
10012;HH-EF 14;22.03.2000;01.03.2001;17069;01.07.2000;Markus Malerei Schulze
10012;HH-AI 699;29.12.2000;01.12.2001;926;01.02.2001;Markus Malerei Schulze
10012;HH-NA 563;08.12.1999;01.12.2001;8637;01.04.2000;Markus Malerei Schulze
10012;HH-YE 843;12.02.2001;01.02.2002;12073;01.07.2001;Markus Malerei Schulze
10012;HH-OQ 74;06.02.2004;01.02.2005;13022;01.05.2004;Markus Malerei Schulze
10012;HH-HD 665;19.11.2002;01.11.2003;5359;01.12.2002;Markus Malerei Schulze
10012;HH-SH 561;09.09.1999;01.09.2000;2806;01.01.2000;Markus Malerei Schulze
10012;HH-SD 422;27.09.1999;01.09.2002;26000;01.04.2000;Markus Malerei Schulze
10012;HH-CF 282;03.05.2000;01.05.2001;19913;01.10.2000;Markus Malerei Schulze
10012;HH-ON 253;18.08.1999;01.08.2000;12340;01.02.2000;Markus Malerei Schulze
10012;HH-GQ 483;04.09.2001;01.09.2002;15070;01.02.2002;Markus Malerei Schulze
10012;HH-YX 947;16.01.2001;01.01.2002;15420;01.05.2001;Markus Malerei Schulze
10012;HH-VE 692;11.12.2002;01.12.2003;16790;01.05.2003;Markus Malerei Schulze
10012;HH-DW 600;16.02.2004;01.02.2005;16489;01.05.2004;Markus Malerei Schulze
10012;HH-SH 792;04.10.1999;01.10.2000;32885;01.10.2000;Markus Malerei Schulze
10012;HH-VX 48;16.02.2000;01.02.2001;10;01.02.2000;Markus Malerei Schulze
10012;HH-LQ 18;03.05.2000;01.05.2001;8442;01.07.2000;Markus Malerei Schulze
10012;HH-VW 247;02.07.1999;01.07.2000;18961;01.02.2000;Markus Malerei Schulze
10012;SHG-UB 542;23.09.2002;01.09.2005;9409;01.01.2003;Markus Malerei Schulze
10012;HH-BK 487;29.12.2000;01.12.2001;10021;01.03.2001;Markus Malerei Schulze
10012;HH-NF 322;02.12.2003;01.12.2004;20816;01.05.2004;Markus Malerei Schulze
10012;HH-OD 112;13.12.2002;01.12.2003;22364;01.03.2003;Markus Malerei Schulze
10012;HH-OU 239;27.03.2001;01.05.2002;25111;01.09.2001;Markus Malerei Schulze
10022;P-RV 906;24.08.1993;01.10.2002;170874;01.04.2001;Fa. Ihleburg GmbH i.G.
10041;WOB-TQ 230;24.03.2004;01.10.2006;100;01.10.2004;Fa. Froidl GmbH & Co.KG
10041;WOB-KQ 327;24.03.2004;01.10.2006;100;01.10.2004;Fa. Froidl GmbH & Co.KG
10047;PM-JJ 205;17.03.1992;01.03.2001;163863;01.03.2000;Fa. Nedelka GmbH i.G.
10052;P-KN 284;11.01.1993;01.05.2004;133745;01.07.2003;Renko Reppenhorst
10059;HVL-UH 699;01.11.1993;01.02.2004;86265;01.02.2002;Fa. Fuest GmbH i.G.
10061;P-HX 353;30.06.1992;01.06.2003;84977;01.06.2003;Fa. Olias AG
10064;P-MF 574;28.01.1999;01.01.2006;72800;01.04.2004;Rotraud Mindorf
10065;P-DH 134;15.07.1992;01.08.2003;44600;01.07.2003;Gundel Walde
10077;P-PR 533;04.09.1995;01.05.2006;120120;01.11.2004;Erold Bilitewski
10112;B-KX 239;17.10.1996;01.11.2002;75212;01.05.2001;Annetilde Kalmring
10113;OG-CV 258;05.11.1997;01.11.2002;120320;01.02.2001;Fa. Lekic GmbH & Co.KG
10115;PM-LJ 1;25.08.2000;01.08.2002;0;01.08.2000;Ditha Ferner
10115;P-QG 762;30.08.2000;01.09.2003;9053;01.03.2001;Ditha Ferner
10115;P-QC 630;29.09.1999;01.09.2002;19210;01.08.2000;Ditha Ferner
10115;HVL-SW 801;15.09.2000;;0;01.09.2000;Ditha Ferner
10115;CB-YC 847;05.02.2001;01.02.2004;55215;01.08.2002;Ditha Ferner
10115;P-TJ 536;31.08.1993;01.09.2002;153407;01.07.2001;Ditha Ferner
10115;EE-HI 42;16.07.2002;01.07.2005;0;01.08.2002;Ditha Ferner
10115;P-ME 470;26.07.1993;01.10.2004;94470;01.03.2004;Ditha Ferner
10115;P-EO 437;25.09.1997;01.09.2004;251171;01.08.2004;Ditha Ferner
10129;PM-NQ 498;28.07.1997;01.04.2006;58665;01.11.2004;Fa. Wenkhausen GmbH & Co.KG
10153;P-DB 808;01.02.1991;01.03.2004;139844;01.03.2004;Marcial Schoras
10183;NU-WG 593;11.01.1991;01.08.2006;59000;01.08.2004;Fa. Mozkus GbR
10194;P-OU 794;05.03.1991;01.03.2002;234900;01.04.2001;Sandrine Rauschmayer
10194;P-OF 587;12.10.1998;01.09.2005;91925;01.04.2004;Sandrine Rauschmayer
10201;P-QM 723;14.04.2000;01.11.2004;50012;01.02.2004;Fa. Radenovic e.V.
10211;P-XE 706;25.02.1993;01.02.2005;71327;01.07.2003;Fa. Beinkinstadt gGmbH
10216;P-RS 655;22.03.2000;01.03.2005;44750;01.01.2003;Fa. Raoui GmbH i.G.
10216;P-OP 721;24.08.1990;01.09.2003;150042;01.01.2003;Fa. Raoui GmbH i.G.
10221;P-DM 424;17.09.1996;01.08.2005;140000;01.02.2004;Azmi Kowalko
10223;B-WE 356;05.06.1992;01.07.2000;124950;01.01.2000;Bruno Busse
10223;B-MA 483;04.12.1992;01.11.2004;135700;01.10.2004;Bruno Busse
10223;P-RL 505;10.01.1995;01.12.2004;189665;01.04.2003;Bruno Busse
10224;P-XB 296;25.07.1967;01.03.2005;3;01.03.2004;Fa. Hengst GbR
10224;P-CC 358;08.11.1988;01.07.2004;144700;01.08.2002;Fa. Hengst GbR
10244;B-SH 913;09.02.1999;01.02.2006;135400;01.04.2004;Fa. Pommerehn GmbH i.G.
10244;B-SJ 107;05.09.2001;01.09.2006;53720;01.11.2004;Fa. Pommerehn GmbH i.G.
10254;P-QR 210;26.05.1992;01.07.2001;140010;01.07.2000;Hasi Wendorff
10254;P-DI 229;27.04.2001;01.04.2004;34893;01.05.2003;Hasi Wendorff
10292;PM-DB 717;06.03.1996;01.03.2005;147140;01.08.2004;Fa. Blaedtke GmbH i.G.
10310;P-RE 545;22.02.1993;01.01.2004;87621;01.12.2002;Fa. Pueschel e.V.
10315;PM-SX 626;09.04.1998;01.04.2005;56381;01.04.2004;Henni Varbelow
10321;PM-VY 460;25.03.1987;01.05.2002;171023;01.12.2001;Bertha Wollburg
10321;PM-IT 765;14.10.1994;01.05.2004;99487;01.08.2002;Bertha Wollburg
10321;PM-BB 2;18.04.1995;01.10.2003;99540;01.08.2002;Bertha Wollburg
10322;P-MD 718;19.02.1992;01.01.2003;174872;01.01.2001;Curtis Budweit
10322;P-KS 941;17.04.1998;01.04.2005;75864;01.11.2004;Curtis Budweit
10324;P-OA 925;23.07.1992;01.06.2003;132758;01.04.2002;Merit Worschech
10324;P-FN 554;30.04.2002;01.05.2005;24375;01.04.2004;Merit Worschech
10331;P-QS 438;13.06.1997;01.05.2006;100908;01.07.2004;Darlene Maroske
10334;PM-GE 521;19.02.2004;01.02.2007;632;01.03.2004;Fa. Laatsch GmbH & Co.KG
10376;B-FL 656;22.06.1992;01.05.2002;0;01.12.2000;Fa. Edel gGmbH
10385;P-UV 893;23.08.1990;01.05.2005;160023;01.08.2004;Willida Bomme
10389;PM-DV 542;02.04.1997;01.04.2006;163925;01.05.2004;Fa. Burgdorf GmbH
10389;PM-BR 343;05.09.2003;01.09.2006;25534;01.11.2004;Fa. Burgdorf GmbH
10390;P-NB 907;07.07.1993;01.08.2006;69900;01.07.2004;Fa. Gravanisgesellschaft mbH
10448;P-HH 799;14.10.1991;01.06.2002;166250;01.08.2001;Fa. Schmitzer gGmbH
10466;P-AS 963;18.07.1996;01.07.2005;80400;01.11.2004;Fa. Colmorgen gGmbH
10485;P-VJ 395;15.04.1992;01.08.2002;111000;01.03.2002;Rasmus Borchardt
10498;PM-KO 197;25.11.1999;01.11.2004;45280;01.09.2004;Faust Straessle
10498;PM-ME 380;24.04.2002;01.04.2005;17800;01.01.2004;Faust Straessle
10498;PM-MT 644;30.09.1998;01.07.2005;156023;01.11.2003;Faust Straessle
10538;P-XN 916;12.05.1995;01.05.2004;95120;01.06.2002;Fa. Lenzing AG
10546;B-SI 41;05.03.1991;01.02.2004;257974;01.07.2002;Tiana Schmieding
10551;P-AF 771;25.01.2000;01.01.2005;63540;01.11.2004;Fa. Cupala GmbH & Co.KG
10567;P-OR 4;10.04.1992;01.01.2005;88498;01.04.2004;Fa. Helbing GbR
10569;P-MO 336;15.05.1997;01.05.2006;65986;01.05.2004;Dalmacio Neufinck
10578;PM-MY 800;23.12.1992;01.12.2001;158256;01.01.2001;Fa. Rochmann GmbH i.G.
10578;HVL-AP 139;07.01.1994;01.01.2005;121136;01.01.2004;Fa. Rochmann GmbH i.G.
10578;PM-AD 650;10.06.1994;01.01.2005;167556;01.10.2004;Fa. Rochmann GmbH i.G.
10578;PM-FV 416;29.06.1999;01.05.2006;57620;01.06.2004;Fa. Rochmann GmbH i.G.
10578;P-TE 461;25.09.1990;01.10.2000;134385;01.05.2000;Fa. Rochmann GmbH i.G.
10596;P-ON 713;30.03.1999;01.04.2006;43094;01.04.2004;Waldtraut Weuste
10619;P-BQ 162;26.05.1994;01.05.2003;103108;01.05.2003;Aive Vlasak
10630;P-HL 924;24.08.2001;01.08.2006;20910;01.09.2004;Fa. Dettfurth e.V.
10631;P-QF 623;25.05.2001;01.05.2006;47695;01.08.2004;Fa. Rosacker e.V.
10642;P-JH 983;04.08.1997;01.08.2004;238522;01.05.2004;Malik Stolingwa
10645;HN-OG 136;10.11.2004;01.11.2007;674;01.11.2004;Lucian Ketteringham
10656;PM-GL 527;25.10.1990;01.11.2001;161000;01.01.2001;Murtaza Grassl
10656;TF-QY 632;20.06.1991;01.01.2003;86000;01.05.2001;Murtaza Grassl
10656;B-QB 86;26.06.1991;01.11.2002;66500;01.07.2001;Murtaza Grassl
10656;TF-UH 821;10.04.1990;01.08.2001;182000;01.08.2001;Murtaza Grassl
10656;TF-EE 131;05.10.1984;01.01.2002;128000;01.11.2000;Murtaza Grassl
10661;P-MF 794;06.08.1991;01.10.2006;58025;01.10.2004;Fa. Oulitski GmbH i.G.
10677;P-EB 198;15.04.1992;01.04.2003;170321;01.12.2002;Fa. Leidner gGmbH
10677;P-SU 202;07.12.1999;01.12.2004;72314;01.06.2004;Fa. Leidner gGmbH
10687;P-MO 100;11.06.1996;01.05.2002;205223;01.10.2001;Arzu Valdmanis
10694;P-YQ 583;02.06.1998;01.02.2004;54232;01.02.2004;Fa. Korzonek GmbH
10694;P-LJ 871;18.03.1994;01.04.2001;65135;01.05.2000;Fa. Korzonek GmbH
10699;PM-FD 972;16.06.1998;01.02.2005;337491;01.10.2004;Fa. Kutaschow GmbH i.G.
10702;JL-FP 114;08.09.1992;01.10.2004;70211;01.04.2004;Fa. Canther AG & Co.KG
10702;P-IJ 214;17.04.2001;01.04.2004;53230;01.07.2003;Fa. Canther AG & Co.KG
10704;P-WH 113;19.11.1998;01.11.2003;46093;01.11.2002;Fa. Jbaragesellschaft mbH
10724;P-FE 461;20.01.1982;01.10.2001;57800;01.10.2000;Wiegand Braczyk
10724;P-MR 112;11.10.1999;01.10.2006;93930;01.10.2004;Wiegand Braczyk
10731;P-TH 979;28.09.2001;01.09.2004;43364;01.05.2002;Fa. Handeschin GmbH i.G.
10731;P-EL 532;13.11.1998;01.11.2003;245302;01.09.2002;Fa. Handeschin GmbH i.G.
10731;P-HF 809;21.12.1999;01.01.2003;143918;01.08.2002;Fa. Handeschin GmbH i.G.
10731;P-VU 328;07.07.2003;01.07.2006;31026;01.08.2004;Fa. Handeschin GmbH i.G.
10731;P-EJ 546;30.06.2004;01.07.2007;7000;01.09.2004;Fa. Handeschin GmbH i.G.
10747;B-PF 75;21.05.2001;01.05.2004;35034;01.03.2002;Fa. Ulbricht GbR
10747;B-CM 208;10.12.2002;;0;01.12.2002;Fa. Ulbricht GbR
10747;P-WE 726;07.04.1999;01.04.2001;30000;01.03.2000;Fa. Ulbricht GbR
10747;PM-XC 613;10.12.2002;01.12.2004;0;01.12.2002;Fa. Ulbricht GbR
10747;P-QW 70;31.03.1999;01.03.2002;45811;01.05.2001;Fa. Ulbricht GbR
10747;PM-JL 673;10.12.2002;01.12.2004;0;01.12.2002;Fa. Ulbricht GbR
10747;HVL-MX 465;21.03.2000;01.03.2003;28088;01.10.2000;Fa. Ulbricht GbR
10747;OHV-VU 497;10.12.2002;01.12.2004;0;01.12.2002;Fa. Ulbricht GbR
10747;MOL-QT 279;01.04.2000;01.04.2003;31050;01.09.2000;Fa. Ulbricht GbR
10747;PM-YW 818;29.11.2002;;0;01.11.2002;Fa. Ulbricht GbR
10747;OHV-OR 197;18.12.2000;01.12.2003;33000;01.06.2001;Fa. Ulbricht GbR
10747;P-PS 318;29.11.2002;;0;01.11.2002;Fa. Ulbricht GbR
10747;BBL 5-NM 79;06.11.2000;01.11.2003;3979;01.03.2001;Fa. Ulbricht GbR
10747;BRB-XL 318;11.11.2003;01.11.2006;20;01.11.2003;Fa. Ulbricht GbR
10747;B-HA 513;06.11.2000;01.11.2003;1084;01.03.2001;Fa. Ulbricht GbR
10747;OPR-YN 279;27.11.2003;01.11.2006;0;01.11.2003;Fa. Ulbricht GbR
10747;BBL 5-KX 973;29.11.1999;01.11.2002;5200;01.05.2000;Fa. Ulbricht GbR
10747;BBL 5-EL 622;13.06.2003;01.06.2006;28563;01.07.2004;Fa. Ulbricht GbR
10747;BBL 5-RV 74;13.06.2003;01.06.2006;0;01.10.2003;Fa. Ulbricht GbR
10747;BBL 5-CC 224;03.06.2002;01.06.2005;24885;01.04.2003;Fa. Ulbricht GbR
10747;P-ML 388;19.09.2002;01.09.2006;81668;01.10.2004;Fa. Ulbricht GbR
10747;B-WH 342;10.12.2002;;0;01.12.2002;Fa. Ulbricht GbR
10749;P-OI 79;26.03.1991;01.03.2004;177529;01.06.2003;Gudrun Bardt
10749;P-TV 993;31.05.1999;01.03.2004;63800;01.04.2003;Gudrun Bardt
10751;P-VF 751;15.04.1992;01.10.2001;65089;01.02.2000;Fa. Andritzki GmbH i.G.
10769;P-TE 512;29.04.2004;01.04.2007;0;01.04.2004;Fa. Gmeiner AG
10770;P-VE 354;14.02.1995;01.02.2004;84449;01.01.2004;Fa. Liburg GmbH & Co.KG
10770;P-ID 828;15.09.2004;01.09.2007;7250;01.11.2004;Fa. Liburg GmbH & Co.KG
10772;P-OY 116;10.03.1992;01.01.2003;139386;01.08.2002;Fa. Hosseini GmbH & Co.KG
10810;P-HU 46;17.09.1998;01.09.2005;28822;01.10.2004;Welda Lissmann
10831;P-UE 960;02.12.1997;01.12.2004;75063;01.10.2004;Fa. Dilhergesellschaft mbH
10833;P-JR 144;03.01.2000;01.12.2004;40875;01.01.2003;Sigrit Weinknecht
10846;B-JM 389;27.01.1998;01.01.2003;140023;01.04.2002;Klauspeter Viehweg
10856;P-DT 511;24.03.1995;01.04.2006;69421;01.04.2004;Yusuf Bullerdiek
10868;PM-OM 194;04.05.1999;01.05.2006;74950;01.10.2004;Fa. Baranowska GmbH i.G.
10868;PM-CW 128;29.08.2002;01.08.2005;32056;01.10.2004;Fa. Baranowska GmbH i.G.
10874;PM-HJ 965;21.01.1997;01.01.2006;73021;01.09.2004;Katherina Kreymeier
10879;PM-FJ 196;25.02.1999;01.02.2002;35000;01.01.2002;Fa. Inklaar GmbH i.G.
10885;P-UH 268;07.11.1990;01.01.2004;86300;01.03.2002;Fa. Nancken gGmbH
10887;PM-PV 624;25.02.2003;01.02.2006;0;01.02.2003;Fa. Bilic e.V.
10887;PM-CV 819;18.02.1999;01.02.2005;0;01.03.2003;Fa. Bilic e.V.
10906;P-KU 271;29.11.2001;01.11.2003;0;01.11.2001;Fa. Gammelin GbR
10906;PM-ST 642;29.11.2001;01.12.2003;43579;01.06.2003;Fa. Gammelin GbR
10906;BBL 10-QP 948;23.06.1992;01.09.2006;95130;01.11.2004;Fa. Gammelin GbR
10906;PM-RA 698;28.07.1992;01.10.2006;100029;01.10.2004;Fa. Gammelin GbR
10906;PM-LI 144;07.06.1999;01.06.2006;130120;01.10.2004;Fa. Gammelin GbR
10906;PM-UU 925;31.05.1999;01.05.2006;108803;01.06.2004;Fa. Gammelin GbR
10906;PM-OJ 376;06.12.1991;01.11.2004;179820;01.02.2003;Fa. Gammelin GbR
10907;B-KT 905;21.09.1992;01.08.2005;120574;01.10.2004;Fa. Gagsch gGmbH
10913;P-FH 814;17.10.2002;01.10.2005;46733;01.09.2004;Fa. Avenriep GbR
10913;P-HV 451;26.01.1998;01.01.2003;30000;01.06.2002;Fa. Avenriep GbR
10933;P-CC 72;09.09.1993;01.09.2004;60122;01.08.2003;Fa. Rahm AG & Co.KG
10934;P-LV 914;04.06.1991;01.04.2002;98948;01.03.2002;Fa. Clementsen gGmbH
10950;B-XT 295;31.07.2001;01.07.2004;14809;01.01.2003;Sacha Amara
10955;P-PJ 215;18.02.1992;01.06.2002;305000;01.06.2002;Fa. Siebner gGmbH
10961;P-NQ 99;24.04.2001;01.04.2004;52240;01.01.2004;Pia Kotra
10970;PM-YB 894;30.09.2002;01.10.2005;91569;01.09.2004;Fa. Radulescu GmbH
10970;PM-YH 572;26.02.1999;01.04.2004;85110;01.09.2003;Fa. Radulescu GmbH
10973;P-BO 640;15.09.1978;01.06.2006;0;01.07.2004;Eberhart Fiehn
10973;P-CA 340;14.11.1990;01.11.2005;49858;01.11.2003;Eberhart Fiehn
10975;PM-OT 197;;01.06.2002;0;01.06.2000;Tamas Regenbogen
10976;WOB-OJ 4;21.09.2004;01.04.2006;0;01.09.2004;Guido Yakar
10976;P-IV 385;30.04.1992;01.01.2002;100000;01.11.2000;Guido Yakar
10977;PM-LD 641;24.09.2001;01.09.2004;15000;01.09.2003;Lya Maracke
10980;PM-YB 715;16.09.2002;01.09.2005;95214;01.08.2004;Nynke Jarmatz
10989;PM-ST 571;16.02.2001;01.12.2005;56470;01.07.2004;Fa. Engler GbR
10991;P-YT 16;14.09.2001;01.09.2006;80882;01.10.2004;Fa. Waslowski GmbH i.G.
10991;PM-AL 516;22.10.1998;01.05.2005;105280;01.09.2004;Fa. Waslowski GmbH i.G.
10991;P-PE 43;14.05.2003;01.05.2006;19515;01.10.2004;Fa. Waslowski GmbH i.G.
10991;P-MP 931;02.02.2004;01.02.2007;12000;01.08.2004;Fa. Waslowski GmbH i.G.
